,city,bd,total_transactions,total_activity,time_on_platform_months,num_25,num_50,num_75,num_985,num_unq,total_secs,payment_method_id,payment_plan_days,is_auto_renew,is_cancel,discount,amt_per_day,membership_duration,gender_male,registered_via_13,registered_via_3,registered_via_4,registered_via_7,registered_via_9,is_churn
1306,0.4019463,0.14028183,-0.30047292,0.1590676,1.2997545,0.6704448,1.2948844,1.4389085,0.33531702,-0.17670766,-0.5290452,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1998,0.4019463,-0.019304836,-0.30047292,0.052298374,2.150586,-0.71558404,-0.6826952,-0.63782656,-0.12729348,-0.6279487,-0.26816064,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1875,0.4019463,0.6988351,-0.30047292,-0.90862465,0.15720929,-0.7982504,-0.5609088,-0.39182213,-0.293687,-0.85483456,-0.7457613,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.20578697,1.0,0.0,0.0,0.0,1.0,0.0,0
2216,0.7409676,-0.13899483,-0.30047292,1.0132214,-0.0129570095,0.71986425,-0.05136554,0.05007835,0.013501017,-0.2517982,-0.38371482,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2088,1.9275421,-0.33847815,-0.30047292,0.6929137,-0.59638435,1.773467,3.5652573,0.761186,0.16512585,2.2291894,1.5788122,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
635,0.4019463,0.020591825,-0.30047292,1.2267598,0.5947798,1.1656362,2.1646628,1.9261192,0.6493472,4.542299,3.9871294,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1116,-1.1236495,-0.1788915,2.804414,-1.2289324,-1.0582643,-0.37760296,-0.384995,-0.6063609,-0.26808798,-0.35723493,-0.44890127,-1.8862641,-0.17525288,0.44980666,1.9643589,14.382001,-4.3017654,-0.7245322,1.0,0.0,1.0,0.0,0.0,0.0,1
1267,1.0799888,0.2599718,-0.30047292,0.47937527,1.4699209,0.84288406,1.3515893,1.3340229,0.060432542,0.09575232,-0.37401897,-0.9639508,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1285,-0.1065856,-0.0592015,-0.30047292,-1.3357016,0.13289982,5.743993,-0.23614496,-0.17932661,-0.22786096,1.4277505,-0.32074615,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.20578697,1.0,0.0,0.0,0.0,1.0,0.0,0
1472,-1.1236495,-0.3783748,0.7344893,-0.48154777,-0.9853358,0.06499126,0.12109526,-0.15535276,-0.24931537,-0.5251278,-0.6185621,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.16326687,1.0,0.0,1.0,0.0,0.0,0.0,0
2789,0.4019463,-0.019304836,-0.30047292,0.47937527,0.27875665,0.31311223,-0.012869822,0.39005232,0.107364,-0.46508902,-0.6059438,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2498,0.23243569,0.14028183,-0.30047292,-1.7627784,2.3207521,2.4254937,1.7485229,0.18028116,-0.54967695,0.53615654,-0.38322714,-1.8862641,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.22279501,0.0,0.0,0.0,0.0,0.0,1.0,0
1209,-0.78462815,0.14028183,0.7344893,-1.7627784,0.035661936,-0.042304285,-0.23614496,-0.23926124,-0.361951,-0.9162787,-0.88532835,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.1258698,0.0,0.0,0.0,0.0,0.0,1.0,0
2426,0.4019463,-0.0592015,0.7344893,1.0132214,-0.5234559,0.8086605,3.4389124,0.83129525,0.2659601,0.48012197,0.14927112,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.27894217,1.0,0.0,1.0,0.0,0.0,0.0,0
743,0.57145697,-0.2586848,-0.30047292,1.1199906,-0.13450436,1.1272174,0.5180288,1.0193659,0.9333585,1.7887024,1.1868782,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2516,0.4019463,-0.13899483,0.7344893,-0.48154777,1.3483734,-0.63242996,-0.7521586,-1.0783461,-0.4370414,-0.5797739,-0.5927372,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.027202554,0.0,0.0,0.0,0.0,0.0,1.0,0
286,0.7409676,0.2599718,0.7344893,-1.122163,1.324064,-0.63242996,-0.6992341,-1.0783461,-0.049074315,-0.22601245,-0.2624902,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.2959502,0.0,0.0,0.0,0.0,0.0,1.0,0
955,-0.1065856,-0.21878816,-0.30047292,-1.3357016,-0.5720749,0.13396695,-0.23614496,-0.71873826,0.013501017,-0.7046792,-0.7732886,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,1.0,0.0,0
152,0.7409676,0.020591825,-0.30047292,0.5861445,-0.23174226,-0.4886539,-0.6886492,-0.8266207,-0.36946002,-0.48601276,-0.50398695,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
2874,-1.1236495,-0.21878816,-0.30047292,1.2267598,-0.91240746,0.38168627,-0.1593191,0.5050882,0.4495098,1.1522007,1.1187998,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2774,0.7409676,-0.3783748,-0.30047292,1.2267598,-0.79086006,1.5134815,2.337521,2.3321278,0.7401823,0.43270934,0.22143734,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
761,0.23243569,-0.21878816,-0.30047292,1.0132214,-0.6450033,-0.14590001,-0.17455181,0.05007835,0.032920927,-0.18485431,-0.174651,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
477,-0.78462815,-0.33847815,-0.30047292,0.5861445,-1.4229064,-0.6302841,-0.6886492,-0.7762756,0.6893146,0.4527495,0.35326746,-1.6556858,-0.17525288,0.44980666,-0.16804218,-0.07770046,-1.9630244,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
984,0.23243569,0.060488492,0.7344893,-0.16124007,0.08428088,-0.23901287,-0.26922277,-0.23926124,-0.2368003,-0.3242795,-0.42589507,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.2959502,1.0,0.0,0.0,0.0,1.0,0.0,1
1902,0.57145697,-1.1763082,-0.30047292,-0.80185544,-0.88809794,0.23934658,-0.4346117,-0.02949007,-0.3150195,-0.021089649,-0.2105647,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
262,1.9275421,-0.33847815,-0.30047292,0.052298374,0.95942193,-0.1683766,0.95465577,0.18028116,-0.12729348,-0.33458558,-0.5350962,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1081,0.4019463,-0.29858148,-0.30047292,0.37260604,0.18151876,1.5764593,-0.029049156,0.5086188,0.67462295,0.3717182,-0.30574304,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.22279501,0.0,0.0,0.0,0.0,0.0,1.0,0
429,1.9275421,-0.21878816,-0.30047292,1.2267598,-0.40190858,4.7427325,1.4348172,1.6825138,0.52217793,1.6281506,0.3188789,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
249,0.4019463,0.14028183,-0.30047292,1.2267598,0.40030402,1.1812114,0.14798428,0.3426847,0.086169146,1.0450425,0.78830916,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.12074677,0.0,0.0,0.0,0.0,1.0,0.0,0
2841,0.4019463,-0.21878816,-0.30047292,1.2267598,-1.3256685,2.8892877,-0.35138372,-0.59113556,1.9028726,0.03886799,-0.316577,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
19,1.9275421,-0.5379615,-0.30047292,-0.37477854,-0.6206938,0.17563981,0.9174432,0.10161696,0.15429553,-0.65383375,-0.8789568,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
2408,0.06292504,-1.1763082,-0.30047292,0.5861445,-1.3256685,0.03924035,-0.21232897,-0.52455014,-0.09913458,-0.10291492,-0.2711405,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1725,0.4019463,-0.1788915,0.7344893,0.47937527,-0.8637885,-0.42454478,-0.31056997,-0.4490325,-0.26808798,-0.59631157,-0.52635366,-2.4627097,1.6991287,-0.89881015,4.09676,-0.07770046,-0.12310528,0.95075965,1.0,0.0,1.0,0.0,0.0,0.0,1
658,0.4019463,-1.1763082,-0.30047292,1.1199906,2.3693712,-0.47148657,-0.4544584,-0.5748952,-0.38072357,-0.24614516,-0.33622518,-1.1945292,8.4582615,-2.247427,-0.16804218,-0.07770046,-0.65208423,6.274276,0.0,0.0,0.0,0.0,0.0,1.0,1
2847,0.91047823,0.020591825,-0.30047292,0.5861445,0.011352463,-0.32127282,-0.47430506,-0.62524027,-0.09913458,-0.29618946,0.0060482253,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
2120,0.7409676,0.020591825,-0.30047292,-0.588317,1.4213018,-0.624766,-0.36373073,-0.5389344,0.17440902,0.8422568,0.70304847,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1891,0.57145697,0.10038515,-0.30047292,0.9064522,-0.3046707,-0.5845302,-0.42752364,-0.49398348,0.03361451,-0.3703315,-0.48923412,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1509,-0.27609622,-0.13899483,0.7344893,-0.90862465,0.011352463,-0.65193826,-0.45265415,0.06586054,-0.34488496,0.5178541,0.68819165,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.10886176,1.0,0.0,1.0,0.0,0.0,0.0,0
2210,0.4019463,-0.09909817,0.7344893,0.5861445,-0.5720749,-0.7139746,-0.52193713,-0.5748952,-0.41451424,-0.31862313,-0.30496103,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.040829603,1.0,0.0,1.0,0.0,0.0,0.0,0
921,0.7409676,0.10038515,-0.30047292,1.0132214,-0.8151696,-0.6231803,-0.56464165,-0.1669264,-0.16127835,-0.8959476,-0.5245941,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
818,0.57145697,-0.29858148,0.7344893,0.2658368,0.011352463,2.0328894,3.2550662,3.0407977,0.19269405,0.5786445,1.2501605,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.14287785,0.0,0.0,1.0,0.0,0.0,0.0,0
2813,0.7409676,-0.21878816,-0.30047292,0.37260604,1.8588723,-0.48081663,-0.33969283,0.070835344,0.23387505,-0.2660279,-0.16696332,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
342,0.7409676,0.22007515,0.7344893,-1.2289324,2.004729,-0.2971313,-0.5338451,-0.7636893,-0.33848524,-0.29791516,-0.29531854,-4.1920466,-0.17525288,0.44980666,4.09676,-0.07770046,0.12058189,-0.027202554,0.0,0.0,0.0,0.0,0.0,1.0,1
353,-0.9541388,-0.2586848,-0.30047292,-1.3357016,-1.0339547,-0.57878214,-0.6614309,-0.3591305,-0.14740697,-0.18697953,0.3111508,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
520,-0.9541388,-0.0592015,0.7344893,-1.122163,0.10859036,-0.65031254,-0.23614496,0.0404337,-0.11164964,-0.17807724,-0.33904505,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.09523471,0.0,0.0,0.0,0.0,0.0,1.0,0
2226,-1.1236495,-0.09909817,-0.30047292,-0.588317,-1.1555022,-0.6017741,-0.4062593,0.090379186,0.13418204,0.12117504,-0.01104,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,1.0,0.0,0.0,0
15,-1.1236495,-0.1788915,-0.30047292,-0.6950862,1.1052787,-0.67782426,-0.73994523,-0.20698875,0.31675074,-0.6032253,-0.6016956,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1752,1.9275421,0.14028183,0.7344893,-1.4424708,1.7616343,-0.7665494,-0.63307846,-0.86857486,-0.45581397,-0.8156148,-0.81062007,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.027202554,0.0,0.0,0.0,0.0,0.0,1.0,0
842,-1.6321814,-1.1763082,-0.30047292,1.0132214,-1.0096453,-0.56213284,-0.07189656,-1.0349451,-0.33605775,-0.5612279,-0.616019,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.23980305,0.0,0.0,0.0,0.0,1.0,0.0,0
564,0.4019463,-0.019304836,-0.30047292,-1.122163,0.2301377,-0.7576082,-0.6992341,-0.9384986,-0.54967695,-1.1271935,-0.63772434,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
2348,-0.9541388,0.6190418,-0.30047292,-1.2289324,0.08428088,0.20581669,-0.08729487,-0.13437566,0.22469278,-0.68618995,-0.7354473,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.17177089,1.0,0.0,0.0,0.0,0.0,1.0,0
2863,0.7409676,-0.2586848,-0.30047292,1.2267598,-0.69362223,0.22593461,-0.1593191,0.058478493,0.049835116,0.4605428,0.40899113,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,1.0,0.0,0
51,0.91047823,0.14028183,-0.30047292,-1.8695477,0.10859036,-0.7397256,-0.8315453,0.18028116,-0.26808798,-1.0528939,-0.5258381,-0.9639508,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2660,0.4019463,-0.09909817,-0.30047292,-0.2680093,1.8588723,0.3774107,0.2191612,-0.5600878,0.046629168,-0.59229344,-0.71942836,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2704,-0.9541388,0.18017848,-0.30047292,1.0132214,0.52185136,-0.43448815,-0.21561393,0.1368802,-0.14185844,0.39830172,0.37259406,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,1.0,0.0,0
2590,-0.9541388,-0.29858148,-0.30047292,-1.3357016,-0.76655066,-0.46382263,-0.5763737,0.00047728172,-0.14740697,-0.41501388,-0.4514424,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
1594,0.23243569,0.7786284,-0.30047292,-1.2289324,-0.5234559,0.97029763,1.1779308,-0.13437566,0.013501017,-0.50283796,-0.47089863,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
1757,-0.4456069,-0.13899483,-0.30047292,-1.54924,-0.7422412,0.097179905,0.0020151725,-0.8266207,-0.3244058,-0.1771186,0.44337317,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
394,0.4019463,0.020591825,0.7344893,0.47937527,-0.35328963,0.09181513,-0.13691159,0.23272392,-0.10382772,1.496058,1.3987638,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.023821564,1.0,0.0,0.0,0.0,0.0,1.0,0
1961,1.9275421,-0.1788915,0.7344893,1.0132214,0.035661936,-0.6120808,-0.40039334,-0.68773764,0.20770031,1.821976,1.4794782,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.06121863,1.0,0.0,1.0,0.0,0.0,0.0,0
831,-0.4456069,-0.41827145,0.7344893,-0.37477854,-1.1555022,-0.6491949,-0.42220753,-0.29170406,-0.37368384,-0.6969753,0.16796242,-1.8862641,4.141505,-0.89881015,4.09676,-0.07770046,0.39334837,2.7791238,0.0,0.0,0.0,1.0,0.0,0.0,1
447,1.9275421,-0.0592015,-0.30047292,-0.6950862,-0.25605175,0.869708,0.22185528,0.18028116,0.10014378,0.05385518,-0.37554178,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
1323,0.7409676,0.020591825,0.7344893,-0.80185544,1.3726829,3.0156195,0.8554223,2.068222,0.5297475,0.6260351,-0.33740473,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.14287785,1.0,0.0,0.0,0.0,0.0,1.0,0
971,-1.1236495,0.10038515,0.7344893,-0.6950862,2.515228,-0.8635281,-0.6483452,-0.6910761,-0.5063556,0.0704481,-0.03884469,-0.27221587,4.141505,-0.89881015,4.09676,-0.07770046,-0.26575118,2.7195957,0.0,0.0,0.0,0.0,0.0,1.0,1
2115,-1.1236495,-0.3783748,-0.30047292,1.2267598,0.7892556,0.7295315,0.14798428,1.1141014,3.4470701,-0.14900693,-0.26675245,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2419,-1.1236495,-0.33847815,-0.30047292,-0.90862465,-0.79086006,0.57708377,-0.12789038,0.18028116,0.26949105,0.7923919,0.3000928,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
42,-0.9541388,-0.019304836,-0.30047292,1.2267598,1.640087,1.8665185,0.7817976,2.7787375,1.6121999,2.3810415,2.4738889,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2664,0.4019463,-0.13899483,0.7344893,-0.05447085,2.1748955,-0.1637177,0.014549897,-0.08469296,-0.075421825,-0.18665515,-0.13730468,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.27894217,1.0,0.0,0.0,0.0,0.0,1.0,0
1387,-0.9541388,0.14028183,3.8393762,-1.122163,0.42461348,1.5134815,2.8070123,0.87951857,-0.11164964,-0.11096802,-0.4575251,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,1.736531,0.0,0.0,0.0,0.0,1.0,0.0,1
1383,-0.78462815,-0.1788915,-0.30047292,-1.0153939,-1.2284306,-0.69144255,-0.7124652,-0.8266207,-0.54967695,-0.66893333,-0.596345,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,1.0,0.0,0.0,0
1376,-1.1236495,0.97811174,0.7344893,0.1590676,-0.6693128,-0.23390357,-0.5196689,-0.8985422,-0.17422497,-0.2794259,-0.4433344,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.19728294,1.0,0.0,1.0,0.0,0.0,0.0,1
2418,0.4019463,-0.019304836,-0.30047292,1.2267598,-0.76655066,0.2986187,0.12877785,-0.30692938,0.24967243,1.8104584,3.5940728,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.23980305,1.0,0.0,0.0,0.0,1.0,0.0,0
430,-0.78462815,0.020591825,-0.30047292,-0.48154777,-0.1831233,-0.28908414,-0.59338516,-0.5748952,-0.361951,-0.1512336,-0.056939937,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.20578697,0.0,0.0,0.0,0.0,1.0,0.0,0
75,-0.9541388,0.29986846,-0.30047292,-0.05447085,1.7130154,0.031108424,-0.42416608,-0.28342366,-0.16434465,-0.56130624,-0.6748674,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1251,-0.9541388,0.6589384,0.7344893,1.2267598,1.7859439,-0.02845971,0.26322308,1.560711,1.2306923,2.4367085,2.4840245,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.07484568,0.0,0.0,0.0,0.0,0.0,1.0,0
638,-0.78462815,-0.2586848,-0.30047292,0.7996829,-0.6450033,0.32726935,0.116684884,0.0404337,-0.049074315,0.25493702,0.24528423,-0.9639508,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1835,-0.78462815,-0.21878816,0.7344893,-0.37477854,-0.9610264,-0.43795672,-0.23614496,-0.055711444,-0.19769073,-0.3599313,-0.4672756,-1.8862641,-0.17525288,0.44980666,-0.16804218,9.5621,-2.3882499,-0.48641962,0.0,0.0,1.0,0.0,0.0,0.0,0
1817,-1.6321814,0.37966183,-0.30047292,-1.6560092,-1.3985969,-0.8604331,-0.8315453,-1.0783461,-0.40888247,-1.1391772,-0.86378497,-1.8862641,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.22279501,0.0,0.0,0.0,1.0,0.0,0.0,0
155,1.9275421,0.85842174,0.7344893,1.0132214,1.2754451,-0.7064269,-0.5235796,-0.60093576,-0.18069829,1.0885681,2.8089645,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.1802749,0.0,0.0,0.0,0.0,0.0,1.0,0
1176,-1.6321814,-1.1763082,-0.30047292,1.0132214,-0.79086006,0.9030067,0.092351824,0.78789437,0.67377865,-0.025676528,0.09192323,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
352,-0.1065856,0.8185251,-0.30047292,-0.6950862,-0.20743279,0.20117408,-0.14454491,-0.59425867,-0.15978451,-0.5965881,-0.81019557,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
2591,0.7409676,-0.019304836,-0.30047292,-0.05447085,0.18151876,2.7078507,0.7666346,2.1013439,0.8138066,0.87372106,0.012406834,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1952,-0.9541388,0.8983184,-0.30047292,1.2267598,0.20582823,0.013074022,0.16719073,0.8298952,-0.022833046,0.19890954,-0.13297236,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
694,0.57145697,40.435913,-0.30047292,0.2658368,-0.6206938,0.35029998,1.1982286,1.4961188,-0.14009297,-0.048870195,-0.4928831,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
2862,-1.2931601,-0.45816812,-0.30047292,-0.6950862,-0.9367169,0.41163844,0.95465577,0.47073367,-0.029820366,-0.36428693,-0.6515382,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
813,0.7409676,0.14028183,-0.30047292,-1.6560092,1.2025167,-0.37760296,-0.23614496,0.494938,0.858268,-0.2332027,-0.36786887,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,0.0,1.0,0
1497,1.9275421,-0.13899483,-0.30047292,-0.37477854,0.3273756,-0.80007935,-0.7199077,-0.7636893,-0.4440811,-0.4273401,-0.32398352,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.17177089,0.0,0.0,0.0,0.0,0.0,1.0,0
1865,-1.1236495,-0.1788915,-0.30047292,-0.588317,-0.2803612,-0.5442943,-0.6189023,-0.62883633,-0.388769,-0.77863634,-0.7705966,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,0.0,0.0,1.0,0.0,0.0,0.0,0
119,0.7409676,-0.0592015,-0.30047292,1.0132214,-1.1311927,0.58112,0.07182073,0.09347931,0.110600695,0.05763146,-0.15061076,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,1.0,0.0,0.0,0
2715,0.4019463,0.2599718,-0.30047292,1.1199906,0.44892296,-0.38565013,-0.5536918,-0.7846664,-0.3994962,-0.6401722,-0.6224963,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.12074677,0.0,0.0,0.0,0.0,0.0,1.0,0
2002,0.7409676,-0.019304836,-0.30047292,-0.6950862,-0.47483698,-0.4797401,-0.23614496,-0.4974412,0.013501017,-0.35764974,-0.49056602,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
746,0.4019463,0.14028183,0.7344893,1.0132214,1.5185398,-0.267995,0.6672212,0.9614981,0.07176081,0.29416662,0.0617082,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.07484568,0.0,0.0,0.0,0.0,0.0,1.0,0
1999,-0.9541388,-0.41827145,4.874338,1.2267598,-1.0096453,-0.0959521,0.87782985,3.7531586,2.0663757,-0.38280675,-0.37016633,-2.2321315,0.089811206,0.00026766196,1.2535586,12.775367,-3.9190626,-0.4438995,1.0,0.0,0.0,1.0,0.0,0.0,1
2246,-0.9541388,0.060488492,-0.30047292,1.0132214,-1.0582643,-0.73417574,-0.5235796,-0.5141339,-0.23895808,0.23168576,0.38338283,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
