,msno,city,bd,gender,registered_via,is_churn,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,is_cancel
1249,GG5gib8fFESnAUf8uUWEQuQL+r1+2gwQMHMd0hmJK28=,13,23,male,9,0,2.2941176470588234,0.8823529411764706,0.7058823529411765,0.4117647058823529,45.294117647058826,7.294117647058823,12712.311411764706,34.0,30.0,149.0,149.0,1.0,0.0
1250,91b75ovnN5iLFjy1GBL386GW6zDLYMykqdQoOBs04w0=,21,30,female,9,0,2.4210526315789473,0.15789473684210525,0.3684210526315789,0.5263157894736842,9.578947368421053,11.263157894736842,2190.8435789473688,34.0,30.0,149.0,149.0,1.0,0.0
1251,XQe4vllp8o4TYZpI6FANdetkSHskqiDmZ77GKo3MNKc=,6,20,male,3,0,5.517241379310345,0.4827586206896552,0.6551724137931034,0.3793103448275862,7.379310344827586,13.793103448275861,2052.6158620689657,39.0,30.0,149.0,149.0,1.0,0.0
1252,W1rFLCF0baUEOyJCZj8viNY1XPc1dPlx8P9basBK+kk=,13,45,female,4,0,0.9090909090909091,0.5454545454545454,0.2727272727272727,0.7272727272727273,6.909090909090909,8.727272727272727,1921.3300000000002,39.0,30.0,149.0,149.0,1.0,0.0
1253,Tk495g+yYw5iDTGvB9C/kglTn0UkdIyaC+9mUlrcugk=,15,33,male,3,0,3.388888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.722222222222221,11.38888888888889,2641.922222222222,36.0,30.0,180.0,180.0,1.0,0.0
1254,CBIi5Ioj71aunwDRlH6+t2OEcJ1cCcsPzUack42r00s=,5,30,male,9,0,1.0769230769230769,0.5384615384615384,0.46153846153846156,0.6153846153846154,8.538461538461538,7.461538461538462,2663.130461538462,31.0,30.0,149.0,149.0,1.0,0.0
1255,QKprebt2IrdpfEfyvfDnINKyktjClzEDAixlkD2kxjY=,13,31,male,9,0,2.103448275862069,0.5172413793103449,0.4482758620689655,1.5172413793103448,118.51724137931035,100.34482758620689,28945.252241379312,34.0,30.0,149.0,149.0,1.0,0.0
1256,0C48TWaOI9ss4s93I2tubrY5ppnBpKbj3nrQRe7A7so=,8,26,female,9,0,5.777777777777778,1.6296296296296295,1.7037037037037037,1.2592592592592593,37.18518518518518,37.851851851851855,9725.72714814815,40.0,30.0,149.0,149.0,1.0,0.0
1257,xohPIwGmHUWB+7ghiuDq8XjNCdq6ZXK5kkp28APGDHI=,1,27,male,3,0,1.3571428571428572,0.7142857142857143,0.5714285714285714,1.0,11.5,8.642857142857142,3299.588642857143,36.0,30.0,180.0,180.0,0.0,0.0
1258,Pb3uc03pbm60Mhuz9Natx64c2wCrhTqCBVYOd4DU6Hg=,11,37,female,3,0,2.870967741935484,0.12903225806451613,0.16129032258064516,0.0967741935483871,47.645161290322584,44.61290322580645,12170.65222580645,39.0,30.0,149.0,149.0,1.0,0.0
1259,qGo4/Arf/HQY6PKdogDwF6052lc3Rjtb+uow0dTr7Wc=,22,27,female,9,0,3.0476190476190474,0.3333333333333333,0.14285714285714285,0.19047619047619047,10.238095238095237,12.0,2590.9630476190478,37.0,30.0,149.0,149.0,1.0,0.0
1260,DtFw3LG/rC/sz+XKVQg/FlQKuJstUdaujfLfg11Gag8=,13,21,female,9,0,5.857142857142857,1.7857142857142858,0.9285714285714286,0.5,13.0,17.571428571428573,3659.7049285714284,38.0,30.0,149.0,149.0,0.0,0.0
1261,nBg9PLrGFlFqtYWFL8yVRiAfyQUzJmoFK6tS5MUAb9U=,9,31,female,4,0,6.0,0.0,0.0,1.0,12.0,18.0,2903.364,29.0,30.0,180.0,180.0,0.0,0.0
1262,6lGAKCtxe+65A9hDw+X5y6JLEf/ETSAc24cqap+SiNI=,14,23,male,9,0,2.347826086956522,0.4782608695652174,0.391304347826087,0.30434782608695654,15.826086956521738,18.08695652173913,4256.109217391305,34.0,30.0,149.0,149.0,1.0,0.0
1263,Q2O80CUIgfcIGOziseeBZ5wgJ1w9PzVrdWK+W7wQqP8=,5,23,female,3,1,4.258064516129032,0.9354838709677419,1.032258064516129,1.0,15.870967741935484,20.225806451612904,4484.813903225807,33.5,93.5,300.0,300.0,0.0,0.0
1264,tMQ+7NsnK2pS7L/qNu1l2+pfah5OymM1D4L4Rw4TR9I=,13,18,male,3,0,35.851851851851855,3.814814814814815,1.962962962962963,1.3333333333333333,48.51851851851852,61.592592592592595,11976.904740740742,38.0,30.0,149.0,149.0,0.0,0.0
1265,SHbP6sDhZwW9ha0g1i68OOX5p3ayqISp6vWFkhMtNWg=,5,0,female,3,0,1.8333333333333333,0.7222222222222222,0.7777777777777778,0.3333333333333333,16.055555555555557,16.055555555555557,3891.8561666666665,40.0,30.0,149.0,149.0,1.0,0.0
1266,Nkoq23LLE3jWSz+YeFHxtKjKBEFVe9O7srY2GJ/Kzg4=,15,24,male,9,0,5.129032258064516,3.3225806451612905,3.4193548387096775,2.838709677419355,69.38709677419355,22.806451612903224,16806.565193548387,31.0,30.0,149.0,149.0,1.0,0.0
1267,WzSg1pTOkttyg9MoScmgD2LT/pxyBU08H33xvvM0jE4=,1,20,male,7,0,3.5384615384615383,1.9230769230769231,1.1538461538461537,1.3461538461538463,20.923076923076923,23.076923076923077,5914.385846153847,41.0,30.0,149.0,149.0,1.0,0.0
1268,e+LhO8RcWdvjo5y3FwPawvKtwEz+YAy2/hRm2jDgcis=,13,37,female,4,0,2.85,0.75,0.85,0.45,16.85,16.1,4753.03165,40.0,30.0,149.0,149.0,1.0,0.0
1269,ge0/ARgTTqCs+z5g7PKyAvQ0hHi8rZ5OueckCjsgAuQ=,13,32,male,9,0,4.333333333333333,1.0,0.3888888888888889,0.2777777777777778,23.666666666666668,25.61111111111111,6381.528888888889,34.0,30.0,149.0,149.0,1.0,0.0
1270,NiGxkyVnsl2pptN7l1s+k7m2/WVuaF6z+DAFIjGoVW8=,13,18,female,3,0,5.6,1.55,0.35,0.8,15.2,19.45,3869.2002500000003,30.0,30.0,149.0,149.0,1.0,0.0
1271,YmNGmPXRJW41ekf8LzPXV+JeUB4DF6mz0+73KZS4aKM=,4,25,female,9,0,4.0,1.1875,0.9375,0.3125,12.9375,18.5625,3764.376875,40.0,30.0,149.0,149.0,1.0,0.0
1272,MNRUD2pAtKpbaPsD2bJqhwKQsIt06ZkosKVWXFZI2TQ=,22,29,female,9,0,3.6129032258064515,1.6451612903225807,0.7419354838709677,0.41935483870967744,121.83870967741936,72.54838709677419,31728.616612903224,39.0,30.0,149.0,149.0,1.0,0.0
1273,3z9BP4gNrwIbzc0fkVjPjcwGPTgF2SfDfcky+3ezvlI=,5,21,female,9,1,1.4444444444444444,0.5555555555555556,0.3888888888888889,0.3888888888888889,14.722222222222221,13.777777777777779,3941.6284444444445,32.0,90.0,298.0,298.0,0.0,0.0
1274,U5MUuu8qftSnTU1TJzmEu/5DR2ubkn4j0QjR4CV77Ik=,21,32,male,9,0,2.0,0.0,0.0,0.0,17.0,18.0,3869.219,34.0,30.0,149.0,149.0,1.0,0.0
1275,FidqR3r0QO6SfTlXoI0ffndhn7CekqIfII+oljFEkzI=,4,22,male,7,0,5.7,1.0,0.6,0.7,15.7,21.8,4124.0452,41.0,30.0,149.0,149.0,1.0,0.0
1276,wIvHMWBnwbcl1q8qFdjPckJgmpuyzRhwFb8llaSaYDQ=,10,19,female,3,0,1.4,0.48,0.32,0.24,18.52,14.2,4902.902639999999,36.0,30.0,180.0,180.0,1.0,0.0
1277,mhhsoI269BoYoSkvb0O0HlfaZrh7ZsnVMZ5+fw2XeI0=,5,28,female,9,0,3.0,0.6666666666666666,0.8888888888888888,0.0,7.666666666666667,9.11111111111111,2017.5192222222222,30.0,30.0,149.0,149.0,1.0,0.0
1278,5kZLMMyWzM5+r90NMynSzWOlSpH2cJ+g20g9sDKnG0I=,14,26,female,9,0,10.774193548387096,3.2903225806451615,2.032258064516129,2.032258064516129,25.387096774193548,30.193548387096776,7064.702290322581,39.0,30.0,149.0,149.0,1.0,0.0
1279,6X5SVrlZMbpNoynTKhkiwK/Ql1Y7IQMUDsvgdGfyMIg=,10,28,male,4,0,4.333333333333333,0.8095238095238095,0.5238095238095238,0.42857142857142855,29.095238095238095,32.523809523809526,7848.190142857144,39.0,30.0,149.0,149.0,1.0,0.0
1280,s3tTTtfB48c0ZLWRFKDdVMrbajbBsba/YYDi27XioE8=,4,33,male,7,1,1.826086956521739,0.2608695652173913,0.34782608695652173,0.34782608695652173,50.78260869565217,33.17391304347826,9394.20743478261,33.5,15.5,49.5,49.5,0.5,0.0
1281,jjSjf1YJeMgKY0X4wwISPvgqUsw/gP5QNaykPI9a8Xo=,13,32,female,9,0,1.4827586206896552,0.8620689655172413,0.5862068965517241,1.6896551724137931,24.103448275862068,27.551724137931036,6798.257344827586,37.0,30.0,149.0,149.0,1.0,0.0
1282,dvRkPOJ8rnCSbUvan2af9VgyKOCKC3mgZlppmwaAtSE=,14,35,male,9,0,3.5,0.45,0.55,0.7,107.0,93.25,27438.235800000002,37.0,30.0,149.0,149.0,1.0,0.0
1283,RS/N6Gu0zBxgpuRK64ZHz1L8bwVmBxMvTrp+fltA6yE=,18,31,female,7,0,3.7916666666666665,0.5,0.3333333333333333,0.25,15.666666666666666,16.833333333333332,3912.8788333333337,41.0,30.0,99.0,99.0,1.0,0.0
1284,KikYNzflGVLC0Qo0ES1GVKHBYxV0+7+8SO9Mf0yXxFc=,13,31,female,7,0,1.9545454545454546,0.5,0.22727272727272727,0.18181818181818182,9.954545454545455,11.954545454545455,2633.9281363636364,29.0,30.0,180.0,180.0,1.0,0.0
1285,LGTnFawsEe3559cDUgcpzDdA2Y+USzcAJ8bVctda+Vs=,22,16,male,4,0,6.7,2.966666666666667,1.3,0.9333333333333333,16.1,19.633333333333333,4859.8405,38.0,30.0,149.0,149.0,0.0,0.0
1286,U/UyDyAjRq+42HfBwKJliiY7Ukb+z0Kv4E9zycX6ORE=,13,25,female,9,0,12.333333333333334,1.625,1.3333333333333333,1.1666666666666667,19.666666666666668,30.083333333333332,5332.175791666667,39.0,30.0,149.0,149.0,1.0,0.0
1287,qEmRJPHwTHlYLi5o2P4AmAbQrOL7+/W1FzX5Zs8IBKI=,15,17,male,3,0,4.033333333333333,0.7,0.6666666666666666,0.9666666666666667,15.5,15.233333333333333,4345.103533333333,40.0,30.0,149.0,149.0,1.0,0.0
1288,gfdnf6Sl7VosXYl8OsqrazAF/+TbAvB1zwT1Moqhjw8=,5,25,male,4,0,6.521739130434782,1.1304347826086956,1.173913043478261,1.173913043478261,7.217391304347826,15.130434782608695,2337.0847391304346,36.0,30.0,180.0,180.0,0.0,0.0
1289,k32411f4wznPz/jLlXW+L2StYEZ8bFdHIlSN8p+T4+w=,13,19,male,4,0,4.153846153846154,0.8461538461538461,0.6923076923076923,0.9615384615384616,17.115384615384617,17.96153846153846,4636.863269230769,38.0,30.0,149.0,149.0,0.0,0.0
1290,12YP+F7V3Gs431uBgZEfGyQzf/IiCp9rVr8YKpM54Ao=,5,22,male,7,0,6.538461538461538,3.8076923076923075,1.1153846153846154,1.3846153846153846,25.384615384615383,24.03846153846154,7223.6045,41.0,30.0,99.0,99.0,1.0,0.0
1291,oMu1qcJW6BJXpJJd7mHzqRNgnGqGMnRqq3Wkw6VxPXE=,13,36,female,7,0,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.0,14.952380952380953,15.19047619047619,3587.5090952380956,41.0,30.0,99.0,99.0,1.0,0.0
1292,7sFz2qvCEwjT3eYkWfCKyxsOBfRtNm5nryu5zhZisHs=,13,26,male,9,0,4.25,1.0833333333333333,0.75,1.25,15.416666666666666,20.583333333333332,4548.64475,37.0,30.0,149.0,149.0,1.0,0.0
1293,Zessfy7nRqqzoqNDTgjdp3w079nafwecdkPIbgusRUM=,8,25,male,4,0,2.9047619047619047,1.6666666666666667,0.7619047619047619,0.42857142857142855,53.666666666666664,48.0,14290.312047619049,39.0,30.0,149.0,149.0,1.0,0.0
1294,3XcFi/cCIr/GsoLPlTjmVO3r1Z8tRSJkIF0ihmxSPQs=,13,23,male,3,0,1.8888888888888888,0.6111111111111112,0.2777777777777778,0.4444444444444444,63.27777777777778,59.111111111111114,17006.653000000002,39.0,30.0,149.0,149.0,1.0,0.0
1295,kpIplpJUHLchtBKFOixttiXeZdx03JA7lAuAngdgv0c=,4,20,female,7,0,7.666666666666667,2.0,1.7142857142857142,1.2857142857142858,7.571428571428571,17.19047619047619,2639.577904761905,41.0,30.0,99.0,99.0,1.0,0.0
1296,BU2gPEo+8vTjZDZvcI6ycUZN5ARb9+I0bCWh9fZtMBc=,13,24,female,3,1,2.0,0.5555555555555556,0.1111111111111111,0.4444444444444444,14.777777777777779,12.333333333333334,4124.132555555556,32.0,410.0,1788.0,1788.0,0.0,0.0
1297,pQxUK/ZF5eerPgVJ377qky1KIA3mDLwAibcCyan9m9Y=,13,31,female,3,0,3.0869565217391304,0.9565217391304348,0.4782608695652174,0.6521739130434783,61.0,55.26086956521739,14991.385521739132,40.0,30.0,149.0,149.0,1.0,0.0
1298,w4V90GJbd9AG5bc0rjajjxf92frvNKMekbXmOPGTKmg=,15,22,female,4,0,4.730769230769231,0.8076923076923077,0.15384615384615385,0.19230769230769232,22.923076923076923,23.46153846153846,6035.646846153846,40.0,30.0,149.0,149.0,1.0,0.0
1299,5ZPfXvQkVWcHysi3BpNRTABvmu0jVGruX3PTM919H3U=,6,38,male,3,0,4.555555555555555,0.8888888888888888,1.3333333333333333,0.8888888888888888,25.333333333333332,30.11111111111111,6796.456111111112,37.0,30.0,149.0,149.0,1.0,0.0
1300,M8HHE06XbUT1ECQzXTtfX/zXHCB++lsBWUemjpROHM0=,15,20,female,7,0,3.1818181818181817,2.3636363636363638,0.7272727272727273,0.45454545454545453,8.545454545454545,13.727272727272727,2518.1807272727274,41.0,30.0,149.0,149.0,1.0,0.0
1301,021al1b2qymZvPYDrCaiM0qfp4T0lIo/lrgZxFdYQ4w=,13,28,male,3,0,2.161290322580645,0.6774193548387096,0.5483870967741935,0.41935483870967744,49.87096774193548,30.419354838709676,12173.504838709678,31.0,30.0,149.0,149.0,1.0,0.0
1302,Z4RwBMpRcsZdKLEO5TKicUauVE/Hi4SMagh4E/6/w+A=,5,31,female,7,0,27.823529411764707,1.8823529411764706,1.1176470588235294,0.8235294117647058,22.58823529411765,50.23529411764706,5828.187352941176,41.0,30.0,149.0,149.0,1.0,0.0
1303,unIUD/Js9b77y+b2He6nXp3hoS7aIWoLoEoRJzqZt1I=,21,47,female,7,0,1.8095238095238095,0.9523809523809523,0.38095238095238093,0.47619047619047616,29.714285714285715,20.666666666666668,7620.200857142857,41.0,30.0,149.0,149.0,1.0,0.0
1304,/aOVwx9khUl7LyubTB9YQTJGMBZ9gxSvvFHnMs3wArQ=,13,27,female,9,0,2.8421052631578947,1.263157894736842,0.631578947368421,0.7368421052631579,34.68421052631579,27.63157894736842,9365.971684210526,34.0,30.0,149.0,149.0,1.0,0.0
1305,csApKZw/Ax05uD3A3XKOOhW8qkRMSBJYBo6JrP43+o8=,22,0,male,3,0,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.13636363636363635,29.09090909090909,10.954545454545455,6714.997818181818,31.0,30.0,149.0,149.0,1.0,0.0
1306,5jef398SS2CPAZZw/yix671+TpqnqbXN2SX13fEAtSM=,13,0,female,9,0,4.0,1.125,0.625,0.5,12.125,15.708333333333334,3647.535625,40.0,30.0,149.0,149.0,1.0,0.0
1307,YskEspHHR0rY2yS73GhbhHqtZPD+qcBMfSDPfCmZ4O8=,22,24,female,3,0,1.6,1.8,0.6,1.0,19.2,18.7,5372.4529999999995,39.0,30.0,149.0,149.0,1.0,0.0
1308,9Fc1JmcEfu5Pg42PhXaAnkYKBlHCPzSyWyS511L/bK0=,4,26,male,3,0,8.733333333333333,1.9666666666666666,1.4333333333333333,1.0,43.46666666666667,53.2,11422.669333333333,39.0,30.0,149.0,149.0,1.0,0.0
1309,J+2Xl61NBvGt1BkrMVFA6T69ejeLSfkp9M/slGTVYJc=,14,31,female,9,0,0.9166666666666666,0.7083333333333334,0.3333333333333333,0.25,11.125,12.625,2992.8729166666667,40.0,30.0,149.0,149.0,1.0,0.0
1310,pj/QRR9dsJsvOBXXr+9Ib16anD/Vfb8l/qY56B5MIYk=,15,45,female,3,0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,33.142857142857146,25.0,8177.292285714286,40.0,30.0,149.0,149.0,1.0,0.0
1311,7A4lMBANuU8wD04fUTgkE0BiQIhlgA8mqsThEENE1CI=,13,20,male,9,0,2.074074074074074,0.7037037037037037,0.3333333333333333,0.4444444444444444,14.925925925925926,15.074074074074074,3925.4385185185183,38.0,30.0,149.0,149.0,0.0,0.0
1312,q9zx+a/vGjGNc0kgcNmhj9rLxjfGQcR9Wk8KVYFNS88=,13,27,female,9,0,9.807692307692308,1.0384615384615385,0.6153846153846154,0.5384615384615384,13.615384615384615,22.23076923076923,3671.152346153846,36.0,30.0,180.0,180.0,1.0,0.0
1313,fvzJd6EBeBMyo6/enue68ePV65lRVhnsNIfi3p1F/lg=,15,26,male,9,0,1.15,2.05,0.95,0.6,15.85,9.15,4800.266,38.0,30.0,149.0,149.0,0.0,0.0
1314,jBr4vM3tZQMtL4bIa2b+W4fIi4PG/R5fnWJ9mu5dII8=,6,31,female,7,0,2.0,0.09090909090909091,0.6363636363636364,0.36363636363636365,26.636363636363637,28.09090909090909,6497.036636363637,41.0,30.0,99.0,99.0,1.0,0.0
1315,XzvB2CB3GO6kaYXtXw+R4hfAwF05MZ31kELjwoim5rA=,4,25,female,7,0,0.3076923076923077,0.07692307692307693,0.0,0.15384615384615385,15.0,13.692307692307692,3632.466615384615,41.0,30.0,138.0,132.0,1.0,0.0
1316,9dibJDYwjB8kCS2ydTPFAVDAbziTJd3RDhNnCn9w5wU=,22,27,male,4,1,12.923076923076923,0.5769230769230769,0.5769230769230769,0.8076923076923077,34.34615384615385,43.84615384615385,8812.599653846155,32.0,195.0,894.0,894.0,0.0,0.0
1317,MRkmUluI2wmnuRb4sghmbW0VefEk2UEvee+3i93azx0=,14,28,male,3,0,4.705882352941177,2.0588235294117645,0.7647058823529411,1.8235294117647058,3.3529411764705883,9.705882352941176,1506.2791764705883,39.0,30.0,149.0,149.0,1.0,0.0
1318,q+riO3cfHKeVHcs43fYC4RtfYEseTDpqK7pM0DhZaxQ=,6,21,female,9,0,2.0,0.2,0.4,0.2,7.4,6.8,1822.3202,38.0,30.0,149.0,149.0,0.0,0.0
1319,264TBRUh+W0J808Rvdz5r72Di/AoZmOo1W+/RHQ5Ua8=,5,27,male,3,0,2.2666666666666666,2.0,0.5333333333333333,0.06666666666666667,8.066666666666666,10.933333333333334,2419.4452666666666,38.0,30.0,149.0,149.0,0.0,0.0
1320,ExG4v1J/bKc2zYLR/a93s4K8NE4pEFA+8RHb5KdPIaY=,1,26,male,7,0,1.2608695652173914,0.6521739130434783,0.43478260869565216,0.30434782608695654,11.26086956521739,12.26086956521739,3130.5320869565217,41.0,30.0,99.0,99.0,1.0,0.0
1321,SgabFGaIMPcPq4xdc061bW40+bSeGUbMnEb7gkjo1aw=,15,31,male,7,0,3.6666666666666665,1.5714285714285714,1.0952380952380953,0.5714285714285714,47.142857142857146,48.38095238095238,11287.774047619048,41.0,30.0,149.0,149.0,1.0,0.0
1322,8sgL3KFdHGoi0O00XDcOwJ5F54yBcUK6c8hLHhtehec=,6,32,male,9,0,9.071428571428571,5.071428571428571,0.7142857142857143,0.42857142857142855,14.142857142857142,26.214285714285715,4056.4644285714285,39.0,30.0,149.0,149.0,1.0,0.0
1323,CMw/aVH7o4NzWQrM6HvESiIoZrV8Fql/1Kv6y+Ex+3w=,14,28,male,9,1,5.3,5.6,3.1,0.5,12.0,19.7,3736.2217000000005,36.0,30.0,180.0,180.0,0.0,0.0
1324,tq5egHu1UjGUUSZST1L5TupSdzbq2oy+BJ/FdaR2QPs=,13,30,female,3,0,7.903225806451613,2.4838709677419355,2.129032258064516,1.7741935483870968,29.70967741935484,14.580645161290322,8427.326451612904,39.0,30.0,149.0,149.0,1.0,0.0
1325,1jJ8aDk7HQg9lqfh4PihHo/+3lFBWMhLpArnGEKnWrU=,15,31,female,7,0,6.483870967741935,3.032258064516129,1.7741935483870968,1.8387096774193548,30.741935483870968,31.451612903225808,7923.249096774194,41.0,30.0,149.0,149.0,1.0,0.0
1326,HX/3JKW7sk29pJUFWTOxdvKsnQPJGyhHpKuRP6wTBec=,15,17,male,3,0,2.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,10.333333333333334,11.166666666666666,2979.2165555555557,36.0,30.0,180.0,180.0,1.0,0.0
1327,yR5nknLsRc/47cE0XqOCui4rJcUFfCG9CWDjjqTGbG0=,13,22,female,3,0,2.4782608695652173,0.8695652173913043,0.34782608695652173,0.6521739130434783,19.043478260869566,11.434782608695652,4829.954,40.0,30.0,149.0,149.0,1.0,0.0
1328,Y5JOMrG087NU9R3WdRNaYiAncUMoPmVrN+j9VBBJL0U=,5,35,male,7,0,3.9047619047619047,0.8095238095238095,0.7142857142857143,0.7619047619047619,10.619047619047619,14.19047619047619,2932.1498095238094,37.0,30.0,149.0,149.0,1.0,0.0
1329,4RVKKOkr2RRyMBO/RssOmarViObvruTrDm/5pW6yyr0=,22,24,male,3,0,2.0,0.6333333333333333,0.5,0.6333333333333333,9.7,12.866666666666667,2578.9519333333333,39.0,30.0,149.0,149.0,1.0,0.0
1330,XqJzHhZn23HptYQ/pswMHQ6jJZY5eru6owWXA4HSg+g=,22,34,female,9,0,3.0434782608695654,0.782608695652174,0.34782608695652173,1.2608695652173914,95.0,72.52173913043478,23754.142434782607,40.0,30.0,149.0,149.0,1.0,0.0
1331,27YzyZW75ilsOCRlgp1I/+fojkYUS47/Yu7KkcblYAI=,13,23,male,3,0,9.0625,1.5625,0.8125,0.5,21.9375,21.1875,5834.6291875,40.0,30.0,149.0,149.0,1.0,0.0
1332,x1abqh0UXIhqwZshKlb64m/lRbLWLPEw5qpXXFLkgBU=,15,21,male,3,0,3.4814814814814814,0.8888888888888888,0.48148148148148145,0.7407407407407407,32.55555555555556,28.77777777777778,7530.374074074074,36.0,30.0,180.0,180.0,0.0,0.0
1333,wiRgZ8aRMHPP8CeqkwI0gtAVFsJGiRLqsADM8ZjXWXw=,12,24,male,3,0,16.37037037037037,8.444444444444445,1.7777777777777777,1.1111111111111112,18.0,40.7037037037037,5664.804185185185,40.0,30.0,149.0,149.0,1.0,0.0
1334,2CUpzkzO/uUOrYyB1i+gdTZeCycUZuU75Th2Kh0PqWo=,4,42,female,9,0,0.6,0.4,0.5,0.6,6.6,8.4,2036.1304,36.0,30.0,180.0,180.0,1.0,0.0
1335,r+HYzGUIKfkeahUUqL0m9kA6hilg5iiIHDbquuZBpB4=,13,20,male,3,0,11.25,0.6,0.15,0.35,22.25,26.55,5875.34305,38.0,30.0,149.0,149.0,0.0,0.0
1336,lA870HaAmF2VN1wNpXhGODbXmH0zi4fl0l/E6mePfgE=,8,26,male,9,0,3.0,0.75,0.75,0.95,41.55,38.25,11222.178100000001,34.0,30.0,149.0,149.0,1.0,0.0
1337,7zElzoF7ptu5t8CuUqEz+ZpskeBCY/3YoaM9lx3CoFU=,22,52,male,9,0,9.958333333333334,5.25,1.2916666666666667,1.5,17.583333333333332,31.375,5374.977708333333,40.0,30.0,149.0,149.0,1.0,0.0
1338,lZuNRtiaL0ji8ILw/UyJzTk4m4IsS0ghAXipYffQu0E=,13,34,female,9,0,0.0,0.0,0.25,0.5,3.0,3.75,843.53,40.0,30.0,149.0,149.0,1.0,0.0
1339,qhy+bhsBTpiBzgvmj3rovkvDURKSRCWRzZnYol8/UXM=,5,52,female,9,0,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857,7.428571428571429,8.285714285714286,1894.295142857143,40.0,30.0,149.0,149.0,1.0,0.0
1340,dLtkiY+omhmH6wTUfvGeX4Im7l9y2b59SZVuZPzetFw=,4,28,female,9,0,8.76923076923077,1.1538461538461537,0.6923076923076923,1.0769230769230769,18.23076923076923,27.615384615384617,4987.158615384616,34.0,30.0,149.0,149.0,1.0,0.0
1341,8mc291jOVWe8DB08HNS5HoG4byD8m4qmyF0stOh5o14=,12,24,male,3,0,2.6,0.3,0.5,0.7,21.3,21.3,5772.1389,30.0,30.0,100.0,100.0,1.0,0.0
1342,WTwrWu7W3mnU7Y5stATRiMJYsTRq6DVT4N5TVfrq6do=,13,18,female,4,1,9.692307692307692,4.269230769230769,1.6538461538461537,1.7692307692307692,20.73076923076923,33.07692307692308,6253.277538461539,15.0,360.0,1200.0,1200.0,0.0,0.0
1343,IDLfCfs8P9VRiOEb/VfaSSPQLrSQicZ5pbvhE/JrIeA=,18,28,female,3,0,7.354838709677419,3.6451612903225805,3.6451612903225805,1.903225806451613,35.58064516129032,17.193548387096776,9434.83235483871,36.0,30.0,180.0,180.0,0.0,0.0
1344,V7ukxBlbi26JVnIeIJCyt6PDaFpHjBZ2537ToCdafRE=,12,28,male,3,0,2.8214285714285716,0.6071428571428571,0.75,1.7142857142857142,88.67857142857143,80.60714285714286,22718.03617857143,39.0,30.0,149.0,149.0,1.0,0.0
1345,GPi7T60myvtVWwmDYI9/cXOao39q9cVbpl6mB73Ktrc=,10,25,female,3,0,4.741935483870968,1.2903225806451613,1.3548387096774193,2.4193548387096775,39.096774193548384,38.45161290322581,10646.485032258066,29.0,30.0,180.0,180.0,1.0,0.0
1346,MqhtAYz4QBq36KVf4CXnYHUAfDIi8z2ffnjEWcMOuK8=,4,33,female,9,0,2.0,2.5,1.0,1.5,3.5,9.5,1728.414,21.0,30.0,149.0,149.0,1.0,0.0
1347,eQgITSXue/3CWesoipnS7Fdv2f0F3dqRlkE717Vg5qQ=,4,0,male,9,0,4.48,0.76,0.76,0.6,28.72,34.32,7756.1806400000005,40.0,30.0,149.0,149.0,1.0,0.0
1348,nKN1lOSxOrXeWFI39S4gXsfgae/mG9Nf5FomibmEXbM=,6,18,female,3,0,5.433333333333334,1.8,1.1,1.2,24.6,26.133333333333333,6848.333799999999,40.0,30.0,149.0,149.0,1.0,0.0
1349,T3XMFZfnOAErl7Y7LuziVfgOVxJfJ8+AU2VzA2L5nLg=,17,19,male,9,0,10.518518518518519,1.8518518518518519,1.4814814814814814,1.3333333333333333,10.666666666666666,20.185185185185187,3183.1542962962963,38.0,30.0,149.0,149.0,0.0,0.0
1350,+P1fJiHxmdTT6KsoLaxPDft1lZb8+NSaE26lGK9Kv/4=,5,30,female,7,0,2.1481481481481484,0.6296296296296297,0.4074074074074074,0.8518518518518519,15.777777777777779,11.333333333333334,4265.205296296296,41.0,30.0,99.0,99.0,1.0,0.0
1351,wLYsZlBklOFW0oATDA+8dD1jutzkkDzle1ErA59LC4k=,21,24,female,7,0,4.666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,5.333333333333333,11.666666666666666,1934.5686666666668,40.93333333333333,30.0,149.0,149.0,1.0,0.06666666666666667
1352,TALv4LnwuoHIBxocGJYYMHdLS2MeScro/CLcZrSwA+M=,6,17,male,9,0,6.411764705882353,2.1176470588235294,0.35294117647058826,0.7647058823529411,3.235294117647059,11.294117647058824,1293.265,38.0,30.0,149.0,149.0,0.0,0.0
1353,y7AYmYAp8mn7w/2e3+lkdUNgK2GUqns2QEbHvzv083k=,5,37,male,9,1,0.5,0.5,0.0,0.0,41.5,15.0,11502.475,36.0,30.0,180.0,180.0,1.0,0.0
1354,DDFBo2k0A68PxwPTBZHyu5J7Bil5I2plpXoWPmg5CtM=,17,20,female,9,0,3.933333333333333,2.1666666666666665,0.7,0.7666666666666667,68.03333333333333,51.06666666666667,16354.355466666666,27.0,30.0,149.0,149.0,1.0,0.0
